id_uso,id_cliente,competencia,logins_mes,horas_uso,funcionalidades_usadas
U0104906,C01049,2023-07-01,17,9.3,5
U0104907,C01049,2023-08-01,6,10.4,8
U0104908,C01049,2023-09-01,1,8.1,7
U0104909,C01049,2023-10-01,6,10.1,4
U0104910,C01049,2023-11-01,7,8.2,5
U0104911,C01049,2023-12-01,7,11.4,4
U0104912,C01049,2024-01-01,7,9.0,7
U0104913,C01049,2024-02-01,9,10.9,1
U0104914,C01049,2024-03-01,8,12.6,11
U0104915,C01049,2024-04-01,7,7.1,2
U0104916,C01049,2024-05-01,5,9.0,4
U0104917,C01049,2024-06-01,0,9.8,3
U0104918,C01049,2024-07-01,0,7.1,7
U0104919,C01049,2024-08-01,8,11.2,2
U0104920,C01049,2024-09-01,3,11.1,3
U0104921,C01049,2024-10-01,3,7.2,4
U0104922,C01049,2024-11-01,7,7.1,4
U0104923,C01049,2024-12-01,1,10.0,6
U0104924,C01049,2025-01-01,2,12.1,5
U0104925,C01049,2025-02-01,2,7.7,4
U0104926,C01049,2025-03-01,3,8.2,7
U0104927,C01049,2025-04-01,1,12.4,6
U0104928,C01049,2025-05-01,1,10.6,6
U0104929,C01049,2025-06-01,4,11.2,1
U0104930,C01049,2025-07-01,8,9.2,2
U0104931,C01049,2025-08-01,0,8.7,5
U0105000,C01050,2023-01-01,21,19.5,9
U0105001,C01050,2023-02-01,2,16.6,9
U0105002,C01050,2023-03-01,11,13.0,8
U0105003,C01050,2023-04-01,13,15.4,6
U0105004,C01050,2023-05-01,15,17.1,7
U0105005,C01050,2023-06-01,16,17.5,10
U0105006,C01050,2023-07-01,13,14.6,10
U0105007,C01050,2023-08-01,10,12.3,12
U0105008,C01050,2023-09-01,11,19.1,11
U0105009,C01050,2023-10-01,10,16.3,9
U0105010,C01050,2023-11-01,13,19.7,6
U0105011,C01050,2023-12-01,13,14.1,8
U0105012,C01050,2024-01-01,19,18.8,12
U0105013,C01050,2024-02-01,14,17.1,7
U0105014,C01050,2024-03-01,5,18.3,7
U0105015,C01050,2024-04-01,13,18.0,8
U0105016,C01050,2024-05-01,11,15.6,8
U0105017,C01050,2024-06-01,14,14.0,9
U0105018,C01050,2024-07-01,10,16.9,9
U0105019,C01050,2024-08-01,3,8.7,4
U0105020,C01050,2024-09-01,5,5.6,4
U0105021,C01050,2024-10-01,6,3.0,4
U0105100,C01051,2023-01-01,22,40.1,18
U0105101,C01051,2023-02-01,26,30.2,19
U0105102,C01051,2023-03-01,14,38.8,19
U0105103,C01051,2023-04-01,20,34.5,17
U0105104,C01051,2023-05-01,20,30.8,16
U0105105,C01051,2023-06-01,31,45.5,19
U0105106,C01051,2023-07-01,16,41.5,17
U0105107,C01051,2023-08-01,24,45.6,16
U0105108,C01051,2023-09-01,23,28.4,19
U0105109,C01051,2023-10-01,19,25.0,17
U0105110,C01051,2023-11-01,17,25.9,16
U0105111,C01051,2023-12-01,30,45.1,14
U0105112,C01051,2024-01-01,29,29.5,15
U0105113,C01051,2024-02-01,27,27.3,18
U0105114,C01051,2024-03-01,19,38.8,12
U0105115,C01051,2024-04-01,31,43.7,18
U0105116,C01051,2024-05-01,14,26.3,14
U0105117,C01051,2024-06-01,16,28.5,18
U0105118,C01051,2024-07-01,29,35.8,15
U0105119,C01051,2024-08-01,21,37.0,19
U0105120,C01051,2024-09-01,28,32.0,19
U0105121,C01051,2024-10-01,26,39.5,17
U0105122,C01051,2024-11-01,26,29.7,16
U0105123,C01051,2024-12-01,18,33.6,16
U0105124,C01051,2025-01-01,23,40.9,17
U0105125,C01051,2025-02-01,24,31.7,16
U0105126,C01051,2025-03-01,22,31.9,20
U0105127,C01051,2025-04-01,21,37.1,14
U0105128,C01051,2025-05-01,20,43.3,17
U0105129,C01051,2025-06-01,16,26.4,14
U0105130,C01051,2025-07-01,20,37.7,10
U0105131,C01051,2025-08-01,24,38.2,17
U0105200,C01052,2023-01-01,23,47.5,20
U0105201,C01052,2023-02-01,25,48.9,19
U0105202,C01052,2023-03-01,18,36.2,22
U0105203,C01052,2023-04-01,24,34.4,20
U0105204,C01052,2023-05-01,26,28.7,18
U0105205,C01052,2023-06-01,22,51.1,20
U0105206,C01052,2023-07-01,16,40.5,17
U0105207,C01052,2023-08-01,21,33.9,20
U0105208,C01052,2023-09-01,25,37.4,18
U0105209,C01052,2023-10-01,26,51.9,20
U0105210,C01052,2023-11-01,25,31.6,17
U0105211,C01052,2023-12-01,22,30.9,18
U0105212,C01052,2024-01-01,22,41.4,19
U0105213,C01052,2024-02-01,25,43.4,19
U0105214,C01052,2024-03-01,33,42.5,20
U0105215,C01052,2024-04-01,21,51.2,20
U0105216,C01052,2024-05-01,14,46.0,22
U0105217,C01052,2024-06-01,21,47.1,19
U0105218,C01052,2024-07-01,26,33.1,21
U0105219,C01052,2024-08-01,30,45.1,21
U0105220,C01052,2024-09-01,24,38.9,16
U0105221,C01052,2024-10-01,23,29.3,22
U0105222,C01052,2024-11-01,20,28.4,24
U0105223,C01052,2024-12-01,27,35.5,23
U0105224,C01052,2025-01-01,27,32.3,17
U0105225,C01052,2025-02-01,17,48.4,20
U0105226,C01052,2025-03-01,19,32.0,18
U0105227,C01052,2025-04-01,24,38.7,22
U0105228,C01052,2025-05-01,18,47.6,17
U0105229,C01052,2025-06-01,30,30.2,17
U0105230,C01052,2025-07-01,25,42.3,22
U0105231,C01052,2025-08-01,16,33.5,21
U0105300,C01053,2023-01-01,10,23.8,13
U0105301,C01053,2023-02-01,12,22.7,10
U0105302,C01053,2023-03-01,19,20.2,9
U0105303,C01053,2023-04-01,5,14.5,10
U0105304,C01053,2023-05-01,13,16.7,9
U0105305,C01053,2023-06-01,15,16.0,8
U0105306,C01053,2023-07-01,9,16.1,9
U0105307,C01053,2023-08-01,8,20.2,9
U0105308,C01053,2023-09-01,17,17.2,12
U0105309,C01053,2023-10-01,20,23.7,9
U0105310,C01053,2023-11-01,6,15.7,9
U0105311,C01053,2023-12-01,15,22.6,12
U0105312,C01053,2024-01-01,18,24.7,6
U0105313,C01053,2024-02-01,17,13.5,10
U0105314,C01053,2024-03-01,12,21.4,5
U0105315,C01053,2024-04-01,7,23.4,11
U0105316,C01053,2024-05-01,18,17.3,8
U0105317,C01053,2024-06-01,14,18.2,9
U0105318,C01053,2024-07-01,15,24.7,7
U0105319,C01053,2024-08-01,2,15.8,4
U0105320,C01053,2024-09-01,16,15.8,10
U0105321,C01053,2024-10-01,15,17.8,10
U0105322,C01053,2024-11-01,11,18.6,11
U0105323,C01053,2024-12-01,0,9.4,1
U0105324,C01053,2025-01-01,0,3.8,3
U0105325,C01053,2025-02-01,10,2.2,6
U0105400,C01054,2023-01-01,21,26.0,17
U0105401,C01054,2023-02-01,17,32.1,14
U0105402,C01054,2023-03-01,25,42.6,12
U0105403,C01054,2023-04-01,24,36.5,17
U0105404,C01054,2023-05-01,11,25.0,12
U0105405,C01054,2023-06-01,22,23.8,18
U0105406,C01054,2023-07-01,27,39.8,17
U0105407,C01054,2023-08-01,20,38.7,13
U0105408,C01054,2023-09-01,16,30.8,17
U0105409,C01054,2023-10-01,25,42.5,17
U0105410,C01054,2023-11-01,29,34.3,15
U0105411,C01054,2023-12-01,26,30.4,17
U0105412,C01054,2024-01-01,18,41.0,16
U0105413,C01054,2024-02-01,21,25.0,16
U0105414,C01054,2024-03-01,14,38.2,14
U0105415,C01054,2024-04-01,21,34.2,18
U0105416,C01054,2024-05-01,25,33.1,15
U0105417,C01054,2024-06-01,10,27.2,16
U0105418,C01054,2024-07-01,21,28.4,14
U0105419,C01054,2024-08-01,20,24.6,14
U0105420,C01054,2024-09-01,31,29.4,12
U0105421,C01054,2024-10-01,22,29.4,17
U0105422,C01054,2024-11-01,15,33.4,17
U0105423,C01054,2024-12-01,24,33.9,17
U0105424,C01054,2025-01-01,18,39.8,18
U0105425,C01054,2025-02-01,23,33.7,19
U0105426,C01054,2025-03-01,24,28.1,12
U0105427,C01054,2025-04-01,15,40.9,11
U0105428,C01054,2025-05-01,22,35.4,16
U0105429,C01054,2025-06-01,13,27.5,18
U0105430,C01054,2025-07-01,18,31.9,17
U0105431,C01054,2025-08-01,16,34.7,18
U0105500,C01055,2023-01-01,3,12.3,4
U0105501,C01055,2023-02-01,4,13.5,8
U0105502,C01055,2023-03-01,6,10.2,3
U0105503,C01055,2023-04-01,7,14.9,7
U0105504,C01055,2023-05-01,10,12.6,1
U0105505,C01055,2023-06-01,5,9.6,4
U0105506,C01055,2023-07-01,8,12.0,3
U0105507,C01055,2023-08-01,15,14.6,3
U0105508,C01055,2023-09-01,8,8.5,6
U0105509,C01055,2023-10-01,7,8.9,7
U0105510,C01055,2023-11-01,1,5.0,1
U0105511,C01055,2023-12-01,1,3.3,2
U0105512,C01055,2024-01-01,5,1.8,0
U0105600,C01056,2023-01-01,13,32.1,11
U0105601,C01056,2023-02-01,13,19.7,11
U0105602,C01056,2023-03-01,11,27.4,12
U0105603,C01056,2023-04-01,14,30.9,12
U0105604,C01056,2023-05-01,16,28.5,11
U0105605,C01056,2023-06-01,24,23.6,15
U0105606,C01056,2023-07-01,13,32.1,13
U0105607,C01056,2023-08-01,10,19.3,11
U0105608,C01056,2023-09-01,11,31.4,11
U0105609,C01056,2023-10-01,16,28.5,12
U0105610,C01056,2023-11-01,16,29.6,12
U0105611,C01056,2023-12-01,15,32.6,16
U0105612,C01056,2024-01-01,5,12.8,8
U0105613,C01056,2024-02-01,6,5.3,2
U0105614,C01056,2024-03-01,0,3.9,3
U0105700,C01057,2023-01-01,22,47.4,20
U0105701,C01057,2023-02-01,26,42.3,18
U0105702,C01057,2023-03-01,26,37.2,21
U0105703,C01057,2023-04-01,22,41.4,21
U0105704,C01057,2023-05-01,24,40.7,21
U0105705,C01057,2023-06-01,25,39.3,18
U0105706,C01057,2023-07-01,17,42.7,20
U0105707,C01057,2023-08-01,28,30.8,22
U0105708,C01057,2023-09-01,23,34.2,20
U0105709,C01057,2023-10-01,27,51.4,17
U0105710,C01057,2023-11-01,25,32.4,23
U0105711,C01057,2023-12-01,22,37.6,18
U0105712,C01057,2024-01-01,26,47.6,18
U0105713,C01057,2024-02-01,29,40.6,23
U0105714,C01057,2024-03-01,28,33.3,20
U0105715,C01057,2024-04-01,24,38.1,17
U0105716,C01057,2024-05-01,34,45.6,17
U0105717,C01057,2024-06-01,20,39.4,18
U0105718,C01057,2024-07-01,24,31.3,16
U0105719,C01057,2024-08-01,19,41.6,20
U0105720,C01057,2024-09-01,18,34.3,20
U0105721,C01057,2024-10-01,18,41.3,21
U0105722,C01057,2024-11-01,29,35.6,19
U0105723,C01057,2024-12-01,23,36.5,19
U0105724,C01057,2025-01-01,25,50.3,19
U0105725,C01057,2025-02-01,18,30.7,19
U0105726,C01057,2025-03-01,21,49.4,21
U0105727,C01057,2025-04-01,21,49.5,20
U0105728,C01057,2025-05-01,22,42.1,20
U0105729,C01057,2025-06-01,24,43.0,18
U0105730,C01057,2025-07-01,21,47.4,21
U0105731,C01057,2025-08-01,20,50.3,23
U0105800,C01058,2023-01-01,4,16.4,9
U0105801,C01058,2023-02-01,9,17.7,7
U0105802,C01058,2023-03-01,10,22.4,10
U0105803,C01058,2023-04-01,11,21.8,9
U0105804,C01058,2023-05-01,12,18.7,8
U0105805,C01058,2023-06-01,14,17.3,8
U0105806,C01058,2023-07-01,14,17.0,11
U0105807,C01058,2023-08-01,12,20.2,8
U0105808,C01058,2023-09-01,8,22.9,9
U0105809,C01058,2023-10-01,9,20.6,8
U0105810,C01058,2023-11-01,5,21.9,9
U0105811,C01058,2023-12-01,14,16.9,7
U0105812,C01058,2024-01-01,8,20.5,8
U0105813,C01058,2024-02-01,5,15.7,11
U0105814,C01058,2024-03-01,7,13.4,9
U0105815,C01058,2024-04-01,8,17.2,10
U0105816,C01058,2024-05-01,15,14.8,9
U0105817,C01058,2024-06-01,16,23.5,8
U0105818,C01058,2024-07-01,19,19.6,10
U0105819,C01058,2024-08-01,13,19.7,6
U0105820,C01058,2024-09-01,4,18.7,7
U0105821,C01058,2024-10-01,10,14.3,11
U0105822,C01058,2024-11-01,8,19.9,8
U0105823,C01058,2024-12-01,10,14.5,7
U0105824,C01058,2025-01-01,7,13.9,8
U0105825,C01058,2025-02-01,8,21.6,9
U0105826,C01058,2025-03-01,16,23.4,5
U0105827,C01058,2025-04-01,15,23.2,12
U0105828,C01058,2025-05-01,13,14.1,9
U0105829,C01058,2025-06-01,11,22.0,6
U0105830,C01058,2025-07-01,6,20.9,8
U0105831,C01058,2025-08-01,6,22.4,8
U0105900,C01059,2023-01-01,16,21.6,15
U0105901,C01059,2023-02-01,15,28.3,21
U0105902,C01059,2023-03-01,14,31.1,16
U0105903,C01059,2023-04-01,20,27.1,11
U0105904,C01059,2023-05-01,21,25.0,13
U0105905,C01059,2023-06-01,11,39.7,14
U0105906,C01059,2023-07-01,13,29.3,15
U0105907,C01059,2023-08-01,20,22.6,13
U0105908,C01059,2023-09-01,24,24.6,13
U0105909,C01059,2023-10-01,20,33.0,17
U0105910,C01059,2023-11-01,23,25.7,20
U0105911,C01059,2023-12-01,12,28.6,14
U0105912,C01059,2024-01-01,18,33.1,17
U0105913,C01059,2024-02-01,16,25.2,20
U0105914,C01059,2024-03-01,23,29.8,15
U0105915,C01059,2024-04-01,22,39.4,15
U0105916,C01059,2024-05-01,15,34.7,14
U0105917,C01059,2024-06-01,24,22.0,15
U0105918,C01059,2024-07-01,18,36.0,13
U0105919,C01059,2024-08-01,19,22.4,14
U0105920,C01059,2024-09-01,23,28.9,15
U0105921,C01059,2024-10-01,21,28.5,18
U0105922,C01059,2024-11-01,14,30.8,14
U0105923,C01059,2024-12-01,9,15.8,7
U0105924,C01059,2025-01-01,3,6.7,1
U0105925,C01059,2025-02-01,5,5.3,2
U0106000,C01060,2023-01-01,5,9.1,1
U0106001,C01060,2023-02-01,0,3.7,5
U0106002,C01060,2023-03-01,0,2.5,2
U0106003,C01060,2023-04-01,1,1.3,0
U0106100,C01061,2023-01-01,33,40.7,18
U0106101,C01061,2023-02-01,28,46.8,21
U0106102,C01061,2023-03-01,20,34.1,20
U0106103,C01061,2023-04-01,26,39.0,20
U0106104,C01061,2023-05-01,25,29.3,19
U0106105,C01061,2023-06-01,23,33.2,21
U0106106,C01061,2023-07-01,22,47.6,19
U0106107,C01061,2023-08-01,22,47.6,19
U0106108,C01061,2023-09-01,30,31.6,14
U0106109,C01061,2023-10-01,24,48.5,19
U0106110,C01061,2023-11-01,32,43.0,18
U0106111,C01061,2023-12-01,24,30.7,22
U0106112,C01061,2024-01-01,28,38.6,20
U0106113,C01061,2024-02-01,27,49.4,22
U0106114,C01061,2024-03-01,25,28.6,20
U0106115,C01061,2024-04-01,29,31.9,24
U0106116,C01061,2024-05-01,28,44.4,19
U0106117,C01061,2024-06-01,23,48.1,21
U0106118,C01061,2024-07-01,23,37.5,22
U0106119,C01061,2024-08-01,26,48.4,20
U0106120,C01061,2024-09-01,20,41.2,25
U0106121,C01061,2024-10-01,27,48.5,20
U0106122,C01061,2024-11-01,23,37.7,23
U0106123,C01061,2024-12-01,15,48.3,20
U0106124,C01061,2025-01-01,24,46.6,20
U0106125,C01061,2025-02-01,19,42.4,18
U0106126,C01061,2025-03-01,30,44.3,18
U0106127,C01061,2025-04-01,20,49.4,17
U0106128,C01061,2025-05-01,19,36.3,18
U0106129,C01061,2025-06-01,31,40.9,22
U0106130,C01061,2025-07-01,33,32.6,21
U0106131,C01061,2025-08-01,23,28.1,17
U0106200,C01062,2023-01-01,14,26.2,13
U0106201,C01062,2023-02-01,11,31.5,16
U0106202,C01062,2023-03-01,23,38.1,15
U0106203,C01062,2023-04-01,22,36.8,15
U0106204,C01062,2023-05-01,16,25.8,14
U0106205,C01062,2023-06-01,18,37.6,18
U0106206,C01062,2023-07-01,16,33.5,14
U0106207,C01062,2023-08-01,13,36.8,15
U0106208,C01062,2023-09-01,20,24.9,16
U0106209,C01062,2023-10-01,14,27.6,12
U0106210,C01062,2023-11-01,17,35.9,16
U0106211,C01062,2023-12-01,17,36.4,15
U0106212,C01062,2024-01-01,14,39.0,13
U0106213,C01062,2024-02-01,14,31.0,17
U0106214,C01062,2024-03-01,21,39.9,16
U0106215,C01062,2024-04-01,21,38.5,16
U0106216,C01062,2024-05-01,25,23.9,16
U0106217,C01062,2024-06-01,15,39.4,15
U0106218,C01062,2024-07-01,16,37.5,14
U0106219,C01062,2024-08-01,21,32.1,15
U0106220,C01062,2024-09-01,10,37.4,18
U0106221,C01062,2024-10-01,21,36.6,15
U0106222,C01062,2024-11-01,24,22.6,16
U0106223,C01062,2024-12-01,14,27.0,14
U0106224,C01062,2025-01-01,20,37.5,17
U0106225,C01062,2025-02-01,15,29.4,14
U0106226,C01062,2025-03-01,15,22.8,14
U0106227,C01062,2025-04-01,28,34.3,14
U0106228,C01062,2025-05-01,11,34.8,14
U0106229,C01062,2025-06-01,15,35.1,15
U0106230,C01062,2025-07-01,15,26.7,17
U0106231,C01062,2025-08-01,16,39.2,13
U0106300,C01063,2023-01-01,11,22.8,14
U0106301,C01063,2023-02-01,27,40.9,18
U0106302,C01063,2023-03-01,24,28.8,14
U0106303,C01063,2023-04-01,34,28.3,19
U0106304,C01063,2023-05-01,21,27.4,19
U0106305,C01063,2023-06-01,26,26.1,21
U0106306,C01063,2023-07-01,24,23.9,16
U0106307,C01063,2023-08-01,17,23.0,13
U0106308,C01063,2023-09-01,20,32.2,16
U0106309,C01063,2023-10-01,14,26.4,15
U0106310,C01063,2023-11-01,14,36.3,16
U0106311,C01063,2023-12-01,19,37.7,15
U0106312,C01063,2024-01-01,14,26.5,20
U0106313,C01063,2024-02-01,23,29.7,17
U0106314,C01063,2024-03-01,23,32.4,16
U0106315,C01063,2024-04-01,20,23.4,18
U0106316,C01063,2024-05-01,27,30.8,16
U0106317,C01063,2024-06-01,19,38.9,16
U0106318,C01063,2024-07-01,17,24.2,15
U0106319,C01063,2024-08-01,13,23.7,16
U0106320,C01063,2024-09-01,21,29.1,13
U0106321,C01063,2024-10-01,21,33.1,13
U0106322,C01063,2024-11-01,24,34.6,15
U0106323,C01063,2024-12-01,19,41.2,16
U0106324,C01063,2025-01-01,16,36.4,16
U0106325,C01063,2025-02-01,13,24.8,14
U0106326,C01063,2025-03-01,20,37.0,16
U0106327,C01063,2025-04-01,16,41.1,14
U0106328,C01063,2025-05-01,21,26.8,15
U0106329,C01063,2025-06-01,23,24.4,13
U0106330,C01063,2025-07-01,16,36.2,13
U0106331,C01063,2025-08-01,20,28.4,18
U0106400,C01064,2023-01-01,17,27.2,15
U0106401,C01064,2023-02-01,23,25.7,16
U0106402,C01064,2023-03-01,22,27.4,14
U0106403,C01064,2023-04-01,19,29.3,12
U0106404,C01064,2023-05-01,18,36.7,14
U0106405,C01064,2023-06-01,17,29.0,16
U0106406,C01064,2023-07-01,16,33.2,16
U0106407,C01064,2023-08-01,20,32.9,16
U0106408,C01064,2023-09-01,13,39.1,12
U0106409,C01064,2023-10-01,26,37.2,17
U0106410,C01064,2023-11-01,24,33.6,13
U0106411,C01064,2023-12-01,20,30.1,17
U0106412,C01064,2024-01-01,29,35.1,12
U0106413,C01064,2024-02-01,21,24.2,13
U0106414,C01064,2024-03-01,17,27.8,11
U0106415,C01064,2024-04-01,26,30.3,18
U0106416,C01064,2024-05-01,24,39.0,17
U0106417,C01064,2024-06-01,23,33.3,13
U0106418,C01064,2024-07-01,23,33.6,11
U0106419,C01064,2024-08-01,19,26.3,18
U0106420,C01064,2024-09-01,9,28.5,15
U0106421,C01064,2024-10-01,22,28.8,14
U0106422,C01064,2024-11-01,18,26.1,16
U0106423,C01064,2024-12-01,14,23.5,15
U0106424,C01064,2025-01-01,22,22.8,15
U0106425,C01064,2025-02-01,15,23.1,14
U0106426,C01064,2025-03-01,26,29.9,14
U0106427,C01064,2025-04-01,18,35.1,15
U0106428,C01064,2025-05-01,15,22.8,13
U0106429,C01064,2025-06-01,18,33.1,18
U0106430,C01064,2025-07-01,20,33.7,18
U0106431,C01064,2025-08-01,29,23.8,16
U0106500,C01065,2023-01-01,13,27.6,12
U0106501,C01065,2023-02-01,15,24.9,12
U0106502,C01065,2023-03-01,14,25.1,10
U0106503,C01065,2023-04-01,16,25.0,12
U0106504,C01065,2023-05-01,18,19.9,8
U0106505,C01065,2023-06-01,16,20.1,11
U0106506,C01065,2023-07-01,17,28.5,17
U0106507,C01065,2023-08-01,23,29.4,9
U0106508,C01065,2023-09-01,12,23.0,9
U0106509,C01065,2023-10-01,10,30.0,11
U0106510,C01065,2023-11-01,12,27.7,14
U0106511,C01065,2023-12-01,9,23.1,12
U0106512,C01065,2024-01-01,17,19.2,9
U0106513,C01065,2024-02-01,10,17.3,13
U0106514,C01065,2024-03-01,11,17.3,11
U0106515,C01065,2024-04-01,9,23.2,7
U0106516,C01065,2024-05-01,13,20.0,11
U0106517,C01065,2024-06-01,15,29.8,12
U0106518,C01065,2024-07-01,8,21.0,10
U0106519,C01065,2024-08-01,12,30.6,11
U0106520,C01065,2024-09-01,23,20.5,12
U0106521,C01065,2024-10-01,12,25.1,13
U0106522,C01065,2024-11-01,16,19.7,13
U0106523,C01065,2024-12-01,19,31.5,15
U0106524,C01065,2025-01-01,20,19.7,8
U0106525,C01065,2025-02-01,16,26.0,8
U0106526,C01065,2025-03-01,17,23.3,12
U0106527,C01065,2025-04-01,11,22.0,12
U0106528,C01065,2025-05-01,18,20.4,9
U0106529,C01065,2025-06-01,15,23.5,13
U0106530,C01065,2025-07-01,12,26.2,10
U0106531,C01065,2025-08-01,9,26.8,15
U0106600,C01066,2023-01-01,4,16.4,6
U0106601,C01066,2023-02-01,11,17.7,10
U0106602,C01066,2023-03-01,9,19.5,6
U0106603,C01066,2023-04-01,12,21.6,8
U0106604,C01066,2023-05-01,17,22.9,11
U0106605,C01066,2023-06-01,19,17.7,8
U0106606,C01066,2023-07-01,7,25.1,10
U0106607,C01066,2023-08-01,11,15.1,10
U0106608,C01066,2023-09-01,9,25.9,10
U0106609,C01066,2023-10-01,8,18.4,14
U0106610,C01066,2023-11-01,10,19.6,12
U0106611,C01066,2023-12-01,8,18.6,10
U0106612,C01066,2024-01-01,11,17.3,13
U0106613,C01066,2024-02-01,8,22.1,9
U0106614,C01066,2024-03-01,18,19.3,11
U0106615,C01066,2024-04-01,6,19.7,6
U0106616,C01066,2024-05-01,9,15.0,9
U0106617,C01066,2024-06-01,13,23.5,11
U0106618,C01066,2024-07-01,11,22.3,8
U0106619,C01066,2024-08-01,12,21.1,11
U0106620,C01066,2024-09-01,13,19.2,9
U0106621,C01066,2024-10-01,9,17.9,9
U0106622,C01066,2024-11-01,8,18.6,11
U0106623,C01066,2024-12-01,10,23.9,12
U0106624,C01066,2025-01-01,13,23.7,10
U0106625,C01066,2025-02-01,14,23.0,12
U0106626,C01066,2025-03-01,14,15.5,11
U0106627,C01066,2025-04-01,18,21.6,9
U0106628,C01066,2025-05-01,17,24.3,6
U0106629,C01066,2025-06-01,10,15.8,10
U0106630,C01066,2025-07-01,13,20.5,9
U0106631,C01066,2025-08-01,11,18.0,7
U0106700,C01067,2023-01-01,16,11.8,4
U0106701,C01067,2023-02-01,8,12.8,7
U0106702,C01067,2023-03-01,11,11.9,5
U0106703,C01067,2023-04-01,7,12.7,3
U0106704,C01067,2023-05-01,6,12.9,9
U0106705,C01067,2023-06-01,4,10.2,9
U0106706,C01067,2023-07-01,6,11.4,5
U0106707,C01067,2023-08-01,9,14.5,4
U0106708,C01067,2023-09-01,5,11.1,5
U0106709,C01067,2023-10-01,5,13.5,6
U0106710,C01067,2023-11-01,8,11.2,8
U0106711,C01067,2023-12-01,1,13.3,4
U0106712,C01067,2024-01-01,1,12.2,7
U0106713,C01067,2024-02-01,11,15.0,6
U0106714,C01067,2024-03-01,2,12.7,5
U0106715,C01067,2024-04-01,14,12.2,4
U0106716,C01067,2024-05-01,0,14.5,4
U0106717,C01067,2024-06-01,15,10.8,6
U0106718,C01067,2024-07-01,13,10.7,5
U0106719,C01067,2024-08-01,5,13.7,3
U0106720,C01067,2024-09-01,0,10.9,7
U0106721,C01067,2024-10-01,11,12.0,2
U0106722,C01067,2024-11-01,9,11.0,4
U0106723,C01067,2024-12-01,6,8.7,5
U0106724,C01067,2025-01-01,11,10.6,4
U0106725,C01067,2025-02-01,18,10.1,6
U0106726,C01067,2025-03-01,2,14.7,6
U0106727,C01067,2025-04-01,8,15.3,3
U0106728,C01067,2025-05-01,12,9.2,8
U0106729,C01067,2025-06-01,3,13.4,8
U0106730,C01067,2025-07-01,9,10.3,5
U0106731,C01067,2025-08-01,14,8.8,6
U0106800,C01068,2023-01-01,19,29.5,18
U0106801,C01068,2023-02-01,11,11.7,8
U0106802,C01068,2023-03-01,5,11.0,3
U0106803,C01068,2023-04-01,0,3.4,1
U0106900,C01069,2023-01-01,15,10.1,10
U0106901,C01069,2023-02-01,9,17.4,7
U0106902,C01069,2023-03-01,13,16.9,4
U0106903,C01069,2023-04-01,9,15.1,5
U0106904,C01069,2023-05-01,12,17.3,5
U0106905,C01069,2023-06-01,16,13.0,5
U0106906,C01069,2023-07-01,11,13.2,7
U0106907,C01069,2023-08-01,3,14.4,6
U0106908,C01069,2023-09-01,9,10.9,5
U0106909,C01069,2023-10-01,9,14.5,7
U0106910,C01069,2023-11-01,3,14.8,5
U0106911,C01069,2023-12-01,8,16.9,4
U0106912,C01069,2024-01-01,5,15.0,7
U0106913,C01069,2024-02-01,5,14.5,7
U0106914,C01069,2024-03-01,11,11.8,8
U0106915,C01069,2024-04-01,13,17.1,8
U0106916,C01069,2024-05-01,11,17.8,7
U0106917,C01069,2024-06-01,3,16.7,7
U0106918,C01069,2024-07-01,6,10.2,6
U0106919,C01069,2024-08-01,5,15.1,5
U0106920,C01069,2024-09-01,15,17.4,5
U0106921,C01069,2024-10-01,6,14.4,5
U0106922,C01069,2024-11-01,6,13.3,6
U0106923,C01069,2024-12-01,16,10.7,11
U0106924,C01069,2025-01-01,11,12.4,10
U0106925,C01069,2025-02-01,3,12.7,7
U0106926,C01069,2025-03-01,6,11.7,9
U0106927,C01069,2025-04-01,9,17.2,6
U0106928,C01069,2025-05-01,11,11.4,6
U0106929,C01069,2025-06-01,7,14.5,5
U0106930,C01069,2025-07-01,13,10.9,6
U0106931,C01069,2025-08-01,10,10.7,6
U0107000,C01070,2023-01-01,12,20.7,14
U0107001,C01070,2023-02-01,11,30.2,9
U0107002,C01070,2023-03-01,19,18.7,11
U0107003,C01070,2023-04-01,17,29.5,9
U0107004,C01070,2023-05-01,13,22.8,8
U0107005,C01070,2023-06-01,7,24.9,9
U0107006,C01070,2023-07-01,9,16.9,11
U0107007,C01070,2023-08-01,17,17.6,10
U0107008,C01070,2023-09-01,16,24.7,12
U0107009,C01070,2023-10-01,13,22.9,11
U0107010,C01070,2023-11-01,10,19.3,15
U0107011,C01070,2023-12-01,15,21.8,11
U0107012,C01070,2024-01-01,10,27.0,12
U0107013,C01070,2024-02-01,11,26.8,9
U0107014,C01070,2024-03-01,15,23.9,7
U0107015,C01070,2024-04-01,12,17.7,10
U0107016,C01070,2024-05-01,17,23.5,14
U0107017,C01070,2024-06-01,14,26.9,11
U0107018,C01070,2024-07-01,21,24.4,8
U0107019,C01070,2024-08-01,17,18.7,12
U0107020,C01070,2024-09-01,13,24.0,12
U0107021,C01070,2024-10-01,10,20.3,12
U0107022,C01070,2024-11-01,12,18.0,16
U0107023,C01070,2024-12-01,15,16.7,12
U0107024,C01070,2025-01-01,16,16.7,9
U0107025,C01070,2025-02-01,16,27.1,13
U0107026,C01070,2025-03-01,12,26.9,14
U0107027,C01070,2025-04-01,10,22.9,12
U0107028,C01070,2025-05-01,11,30.0,11
